date,state,district,pincode,age_0_5,age_5_17,age_18_greater
19-09-2025,West Bengal,Birbhum,731301,1,0,0
21-09-2025,West Bengal,Birbhum,731133,0,1,0
21-09-2025,West Bengal,Birbhum,731215,0,2,0
21-09-2025,West Bengal,Birbhum,731220,2,2,0
22-09-2025,West Bengal,Birbhum,731103,3,1,0
22-09-2025,West Bengal,Birbhum,731129,2,0,0
22-09-2025,West Bengal,Birbhum,731215,2,0,0
22-09-2025,West Bengal,Birbhum,731234,2,0,0
22-09-2025,West Bengal,Birbhum,731238,1,0,0
22-09-2025,West Bengal,Birbhum,731303,2,1,0
23-09-2025,West Bengal,Birbhum,731121,1,0,0
23-09-2025,West Bengal,Birbhum,731123,4,1,0
23-09-2025,West Bengal,Birbhum,731126,3,1,0
23-09-2025,West Bengal,Birbhum,731220,0,1,0
25-09-2025,West Bengal,Birbhum,731126,2,0,0
25-09-2025,West Bengal,Birbhum,731201,19,0,0
25-09-2025,West Bengal,Birbhum,731220,1,0,0
25-09-2025,West Bengal,Birbhum,731243,0,1,0
24-09-2025,West Bengal,Birbhum,731125,8,2,0
24-09-2025,West Bengal,Birbhum,731133,1,0,0
24-09-2025,West Bengal,Birbhum,731201,2,0,0
24-09-2025,West Bengal,Birbhum,731204,4,0,0
24-09-2025,West Bengal,Birbhum,731215,2,0,0
24-09-2025,West Bengal,Birbhum,731222,14,0,0
27-09-2025,West Bengal,Birbhum,731201,1,2,0
27-09-2025,West Bengal,Birbhum,731204,2,0,0
27-09-2025,West Bengal,Birbhum,731219,1,0,0
28-09-2025,West Bengal,Birbhum,731302,1,0,0
26-09-2025,West Bengal,Birbhum,713147,1,0,0
26-09-2025,West Bengal,Birbhum,731127,5,0,0
26-09-2025,West Bengal,Birbhum,731224,3,1,0
26-10-2025,West Bengal,Birbhum,731102,2,0,0
26-10-2025,West Bengal,Birbhum,731121,0,1,0
26-10-2025,West Bengal,Birbhum,731130,1,0,0
26-10-2025,West Bengal,Birbhum,731213,1,0,0
26-10-2025,West Bengal,Birbhum,731215,2,0,0
26-10-2025,West Bengal,Birbhum,731221,9,2,0
26-10-2025,West Bengal,Birbhum,731238,2,2,0
26-10-2025,West Bengal,Birbhum,731242,1,0,0
26-10-2025,West Bengal,Birbhum,731245,1,0,0
13-10-2025,West Bengal,Birbhum,731102,1,0,0
13-10-2025,West Bengal,Birbhum,731103,1,0,0
13-10-2025,West Bengal,Birbhum,731121,3,1,0
13-10-2025,West Bengal,Birbhum,731220,19,1,0
13-10-2025,West Bengal,Birbhum,731233,2,0,0
13-10-2025,West Bengal,Birbhum,731236,4,0,0
13-10-2025,West Bengal,Birbhum,731240,4,1,0
13-10-2025,West Bengal,Birbhum,731243,3,1,0
13-10-2025,West Bengal,Birbhum,731303,36,2,0
16-10-2025,West Bengal,Birbhum,731103,2,0,0
16-10-2025,West Bengal,Birbhum,731121,3,0,0
16-10-2025,West Bengal,Birbhum,731123,3,1,0
16-10-2025,West Bengal,Birbhum,731124,1,0,0
16-10-2025,West Bengal,Birbhum,731130,1,0,0
16-10-2025,West Bengal,Birbhum,731132,2,0,0
16-10-2025,West Bengal,Birbhum,731133,1,0,0
16-10-2025,West Bengal,Birbhum,731202,1,0,0
16-10-2025,West Bengal,Birbhum,731302,5,0,0
15-10-2025,West Bengal,Birbhum,731204,5,0,0
15-10-2025,West Bengal,Birbhum,731213,7,0,0
15-10-2025,West Bengal,Birbhum,731221,11,2,0
15-10-2025,West Bengal,Birbhum,731238,10,1,0
15-10-2025,West Bengal,Birbhum,731240,1,0,0
15-10-2025,West Bengal,Birbhum,731241,2,0,0
15-10-2025,West Bengal,Birbhum,731242,2,0,0
17-10-2025,West Bengal,Birbhum,731101,0,2,0
17-10-2025,West Bengal,Birbhum,731121,5,0,0
17-10-2025,West Bengal,Birbhum,731125,11,1,0
17-10-2025,West Bengal,Birbhum,731132,2,1,0
17-10-2025,West Bengal,Birbhum,731237,26,2,0
17-10-2025,West Bengal,Birbhum,731244,1,0,0
17-10-2025,West Bengal,Birbhum,731303,10,0,0
19-10-2025,West Bengal,Birbhum,731126,9,4,0
19-10-2025,West Bengal,Birbhum,731224,13,6,0
19-10-2025,West Bengal,Birbhum,731233,3,2,0
19-10-2025,West Bengal,Birbhum,731234,5,0,0
19-10-2025,West Bengal,Birbhum,731240,3,0,0
19-10-2025,West Bengal,Birbhum,731303,11,0,0
18-10-2025,West Bengal,Birbhum,731126,1,0,0
18-10-2025,West Bengal,Birbhum,731127,2,1,0
18-10-2025,West Bengal,Birbhum,731132,1,1,0
18-10-2025,West Bengal,Birbhum,731201,3,2,0
18-10-2025,West Bengal,Birbhum,731216,6,2,0
18-10-2025,West Bengal,Birbhum,731219,8,1,0
18-10-2025,West Bengal,Birbhum,731220,14,0,0
18-10-2025,West Bengal,Birbhum,731301,1,0,0
20-10-2025,West Bengal,Birbhum,731204,1,0,0
20-10-2025,West Bengal,Birbhum,731214,2,0,0
20-10-2025,West Bengal,Birbhum,731215,4,0,0
20-10-2025,West Bengal,Birbhum,731224,7,2,0
24-10-2025,West Bengal,Birbhum,731202,4,0,0
24-10-2025,West Bengal,Birbhum,731215,1,0,0
24-10-2025,West Bengal,Birbhum,731216,6,3,0
24-10-2025,West Bengal,Birbhum,731219,9,1,0
24-10-2025,West Bengal,Birbhum,731242,2,2,0
24-10-2025,West Bengal,Birbhum,731301,1,0,0
24-10-2025,West Bengal,Birbhum,731303,6,0,0
25-10-2025,West Bengal,Birbhum,731127,5,1,0
25-10-2025,West Bengal,Birbhum,731130,1,0,0
25-10-2025,West Bengal,Birbhum,731220,15,3,0
25-10-2025,West Bengal,Birbhum,731233,5,0,0
25-10-2025,West Bengal,Birbhum,731234,10,1,0
25-10-2025,West Bengal,Birbhum,731237,3,3,0
25-10-2025,West Bengal,Birbhum,731243,11,2,0
27-10-2025,West Bengal,Birbhum,731125,3,2,0
27-10-2025,West Bengal,Birbhum,731127,0,2,0
27-10-2025,West Bengal,Birbhum,731213,2,0,0
27-10-2025,West Bengal,Birbhum,731220,8,0,0
27-10-2025,West Bengal,Birbhum,731238,4,0,0
28-10-2025,West Bengal,Birbhum,731124,4,1,0
28-10-2025,West Bengal,Birbhum,731219,3,0,0
28-10-2025,West Bengal,Birbhum,731240,2,0,0
28-10-2025,West Bengal,Birbhum,731301,0,1,0
29-10-2025,West Bengal,Birbhum,731201,2,0,0
29-10-2025,West Bengal,Birbhum,731215,8,1,0
29-10-2025,West Bengal,Birbhum,731216,3,0,0
29-10-2025,West Bengal,Birbhum,731221,9,0,0
29-10-2025,West Bengal,Birbhum,731224,3,2,0
29-10-2025,West Bengal,Birbhum,731236,1,0,0
29-10-2025,West Bengal,Birbhum,731237,6,0,0
29-10-2025,West Bengal,Birbhum,731304,1,0,0
31-10-2025,West Bengal,Birbhum,731201,3,1,0
31-10-2025,West Bengal,Birbhum,731213,5,0,0
31-10-2025,West Bengal,Birbhum,731214,1,0,0
31-10-2025,West Bengal,Birbhum,731216,4,1,0
31-10-2025,West Bengal,Birbhum,731238,5,2,0
30-10-2025,West Bengal,Birbhum,731102,3,1,0
30-10-2025,West Bengal,Birbhum,731125,13,2,0
30-10-2025,West Bengal,Birbhum,731132,5,1,0
30-10-2025,West Bengal,Birbhum,731201,15,0,0
30-10-2025,West Bengal,Birbhum,731220,36,5,0
30-10-2025,West Bengal,Birbhum,731221,33,3,0
30-10-2025,West Bengal,Birbhum,731240,5,2,0
30-10-2025,West Bengal,Birbhum,731243,15,1,0
30-10-2025,West Bengal,Birbhum,731302,4,1,0
01-11-2025,West Bengal,Birbhum,731103,0,1,0
01-11-2025,West Bengal,Birbhum,731123,2,0,0
01-11-2025,West Bengal,Birbhum,731215,1,0,0
01-11-2025,West Bengal,Birbhum,731216,1,1,0
01-11-2025,West Bengal,Birbhum,731222,5,1,0
01-11-2025,West Bengal,Birbhum,731224,1,0,0
01-11-2025,West Bengal,Birbhum,731234,2,0,0
01-11-2025,West Bengal,Birbhum,731238,1,0,0
01-11-2025,West Bengal,Birbhum,731302,2,0,0
02-11-2025,West Bengal,Birbhum,731130,2,0,0
02-11-2025,West Bengal,Birbhum,731214,5,0,0
02-11-2025,West Bengal,Birbhum,731216,5,6,0
02-11-2025,West Bengal,Birbhum,731219,52,1,0
02-11-2025,West Bengal,Birbhum,731220,19,1,0
02-11-2025,West Bengal,Birbhum,731222,30,3,0
02-11-2025,West Bengal,Birbhum,731245,10,1,0
11-11-2025,West Bengal,Birbhum,713129,1,0,0
11-11-2025,West Bengal,Birbhum,731101,1,0,0
11-11-2025,West Bengal,Birbhum,731123,2,1,0
11-11-2025,West Bengal,Birbhum,731204,3,1,0
11-11-2025,West Bengal,Birbhum,731214,4,0,0
11-11-2025,West Bengal,Birbhum,731221,6,0,0
11-11-2025,West Bengal,Birbhum,731234,1,0,0
11-11-2025,West Bengal,Birbhum,731301,5,0,0
10-11-2025,West Bengal,Birbhum,731133,1,1,0
10-11-2025,West Bengal,Birbhum,731240,6,2,0
10-11-2025,West Bengal,Birbhum,731243,13,1,0
10-11-2025,West Bengal,Birbhum,731302,12,0,0
12-11-2025,West Bengal,Birbhum,731101,1,0,0
12-11-2025,West Bengal,Birbhum,731126,1,1,0
12-11-2025,West Bengal,Birbhum,731130,2,0,0
12-11-2025,West Bengal,Birbhum,731213,1,0,0
12-11-2025,West Bengal,Birbhum,731236,1,1,0
12-11-2025,West Bengal,Birbhum,731245,2,0,0
15-11-2025,West Bengal,Birbhum,731201,6,0,0
15-11-2025,West Bengal,Birbhum,731204,10,2,0
15-11-2025,West Bengal,Birbhum,731215,7,0,0
15-11-2025,West Bengal,Birbhum,731223,2,0,0
15-11-2025,West Bengal,Birbhum,731234,18,2,0
15-11-2025,West Bengal,Birbhum,731236,10,1,0
15-11-2025,West Bengal,Birbhum,731237,9,0,0
15-11-2025,West Bengal,Birbhum,731242,4,0,0
15-11-2025,West Bengal,Birbhum,731245,5,1,0
15-11-2025,West Bengal,Birbhum,731301,9,1,0
16-11-2025,West Bengal,Birbhum,731127,3,0,0
16-11-2025,West Bengal,Birbhum,731132,2,0,0
16-11-2025,West Bengal,Birbhum,731201,4,4,0
16-11-2025,West Bengal,Birbhum,731224,9,2,0
05-11-2025,West Bengal,Birbhum,731102,2,0,0
05-11-2025,West Bengal,Birbhum,731124,4,2,0
05-11-2025,West Bengal,Birbhum,731126,1,1,0
05-11-2025,West Bengal,Birbhum,731213,11,0,0
05-11-2025,West Bengal,Birbhum,731214,5,1,0
05-11-2025,West Bengal,Birbhum,731221,18,2,0
05-11-2025,West Bengal,Birbhum,731240,3,0,0
05-11-2025,West Bengal,Birbhum,731302,4,0,0
03-11-2025,West Bengal,Birbhum,731101,1,1,0
03-11-2025,West Bengal,Birbhum,731104,2,0,0
03-11-2025,West Bengal,Birbhum,731127,0,1,0
03-11-2025,West Bengal,Birbhum,731201,4,1,0
03-11-2025,West Bengal,Birbhum,731216,1,0,0
03-11-2025,West Bengal,Birbhum,731221,7,0,0
03-11-2025,West Bengal,Birbhum,731238,8,1,0
03-11-2025,West Bengal,Birbhum,731241,1,0,0
04-11-2025,West Bengal,Birbhum,731216,1,0,0
04-11-2025,West Bengal,Birbhum,731303,1,0,0
06-11-2025,West Bengal,Birbhum,731129,1,0,0
06-11-2025,West Bengal,Birbhum,731201,1,0,0
06-11-2025,West Bengal,Birbhum,731202,4,0,0
06-11-2025,West Bengal,Birbhum,731233,5,1,0
06-11-2025,West Bengal,Birbhum,731240,5,0,0
06-11-2025,West Bengal,Birbhum,731243,2,2,0
06-11-2025,West Bengal,Birbhum,731245,4,1,0
07-11-2025,West Bengal,Birbhum,731123,2,0,0
07-11-2025,West Bengal,Birbhum,731125,2,1,0
07-11-2025,West Bengal,Birbhum,731127,1,1,0
07-11-2025,West Bengal,Birbhum,731224,2,2,0
07-11-2025,West Bengal,Birbhum,731233,1,1,0
07-11-2025,West Bengal,Birbhum,731234,5,1,0
09-11-2025,West Bengal,Birbhum,731101,2,0,0
09-11-2025,West Bengal,Birbhum,731103,0,1,0
09-11-2025,West Bengal,Birbhum,731104,1,0,0
09-11-2025,West Bengal,Birbhum,731126,2,0,0
09-11-2025,West Bengal,Birbhum,731127,2,0,0
09-11-2025,West Bengal,Birbhum,731216,3,2,0
09-11-2025,West Bengal,Birbhum,731223,2,0,0
09-11-2025,West Bengal,Birbhum,731233,4,0,0
09-11-2025,West Bengal,Birbhum,731237,12,0,0
09-11-2025,West Bengal,Birbhum,731240,1,1,0
09-11-2025,West Bengal,Birbhum,731303,21,1,0
08-11-2025,West Bengal,Birbhum,731101,1,0,0
08-11-2025,West Bengal,Birbhum,731121,4,0,0
08-11-2025,West Bengal,Birbhum,731125,1,1,0
08-11-2025,West Bengal,Birbhum,731130,2,0,0
08-11-2025,West Bengal,Birbhum,731201,6,2,0
08-11-2025,West Bengal,Birbhum,731213,1,0,0
08-11-2025,West Bengal,Birbhum,731220,18,5,0
08-11-2025,West Bengal,Birbhum,731221,6,1,0
08-11-2025,West Bengal,Birbhum,731233,1,0,0
08-11-2025,West Bengal,Birbhum,731234,4,0,0
08-11-2025,West Bengal,Birbhum,731241,2,0,0
08-11-2025,West Bengal,Birbhum,731302,1,0,0
13-11-2025,West Bengal,Birbhum,731121,1,1,0
13-11-2025,West Bengal,Birbhum,731132,2,1,0
13-11-2025,West Bengal,Birbhum,731213,2,0,0
13-11-2025,West Bengal,Birbhum,731221,0,1,0
13-11-2025,West Bengal,Birbhum,731301,1,1,0
13-11-2025,West Bengal,Birbhum,731303,2,0,0
14-11-2025,West Bengal,Birbhum,731102,1,1,0
14-11-2025,West Bengal,Birbhum,731132,0,1,0
14-11-2025,West Bengal,Birbhum,731133,2,0,0
14-11-2025,West Bengal,Birbhum,731201,2,1,0
14-11-2025,West Bengal,Birbhum,731213,5,0,0
14-11-2025,West Bengal,Birbhum,731214,2,1,0
14-11-2025,West Bengal,Birbhum,731215,6,1,0
14-11-2025,West Bengal,Birbhum,731233,1,0,0
14-11-2025,West Bengal,Birbhum,731238,7,0,0
14-11-2025,West Bengal,Birbhum,731240,10,0,0
18-11-2025,West Bengal,Birbhum,731104,2,0,0
18-11-2025,West Bengal,Birbhum,731125,12,2,0
18-11-2025,West Bengal,Birbhum,731130,1,0,0
18-11-2025,West Bengal,Birbhum,731204,7,0,0
18-11-2025,West Bengal,Birbhum,731222,4,4,0
18-11-2025,West Bengal,Birbhum,731234,7,0,0
18-11-2025,West Bengal,Birbhum,731238,5,0,0
17-11-2025,West Bengal,Birbhum,731103,0,1,0
17-11-2025,West Bengal,Birbhum,731121,1,0,0
17-11-2025,West Bengal,Birbhum,731123,2,0,0
17-11-2025,West Bengal,Birbhum,731220,7,2,0
17-11-2025,West Bengal,Birbhum,731222,1,1,0
17-11-2025,West Bengal,Birbhum,731223,1,0,0
17-11-2025,West Bengal,Birbhum,731303,4,0,0
19-11-2025,West Bengal,Birbhum,731121,6,1,0
19-11-2025,West Bengal,Birbhum,731124,13,1,0
19-11-2025,West Bengal,Birbhum,731125,3,2,0
19-11-2025,West Bengal,Birbhum,731204,10,0,0
19-11-2025,West Bengal,Birbhum,731216,4,1,0
19-11-2025,West Bengal,Birbhum,731221,13,2,0
19-11-2025,West Bengal,Birbhum,731223,2,1,0
19-11-2025,West Bengal,Birbhum,731224,8,2,0
19-11-2025,West Bengal,Birbhum,731241,1,3,0
25-11-2025,West Bengal,Birbhum,731101,1,2,0
25-11-2025,West Bengal,Birbhum,731125,1,0,0
25-11-2025,West Bengal,Birbhum,731132,2,0,0
25-11-2025,West Bengal,Birbhum,731133,2,0,0
25-11-2025,West Bengal,Birbhum,731234,10,0,0
25-11-2025,West Bengal,Birbhum,731238,10,1,0
21-12-2025,West Bengal,Birbhum,731125,8,0,0
21-12-2025,West Bengal,Birbhum,731130,2,0,0
21-12-2025,West Bengal,Birbhum,731132,2,0,0
21-12-2025,West Bengal,Birbhum,731201,1,0,0
21-12-2025,West Bengal,Birbhum,731216,1,0,0
21-12-2025,West Bengal,Birbhum,731234,7,0,0
21-12-2025,West Bengal,Birbhum,731238,1,0,0
15-12-2025,West Bengal,Birbhum,731101,4,0,1
15-12-2025,West Bengal,Birbhum,731103,2,1,0
15-12-2025,West Bengal,Birbhum,731129,3,0,0
15-12-2025,West Bengal,Birbhum,731133,2,1,0
15-12-2025,West Bengal,Birbhum,731215,7,0,0
15-12-2025,West Bengal,Birbhum,731220,10,2,1
15-12-2025,West Bengal,Birbhum,731224,8,3,5
15-12-2025,West Bengal,Birbhum,731233,2,0,0
15-12-2025,West Bengal,Birbhum,731240,4,1,0
15-12-2025,West Bengal,Birbhum,731303,6,0,1
23-12-2025,West Bengal,Birbhum,731102,1,0,0
23-12-2025,West Bengal,Birbhum,731104,1,0,0
23-12-2025,West Bengal,Birbhum,731127,2,0,0
23-12-2025,West Bengal,Birbhum,731219,15,0,0
23-12-2025,West Bengal,Birbhum,731220,7,0,0
23-12-2025,West Bengal,Birbhum,731221,8,0,0
23-12-2025,West Bengal,Birbhum,731234,3,0,0
23-12-2025,West Bengal,Birbhum,731301,1,0,0
22-12-2025,West Bengal,Birbhum,731103,3,0,0
22-12-2025,West Bengal,Birbhum,731121,3,0,0
22-12-2025,West Bengal,Birbhum,731124,4,0,0
22-12-2025,West Bengal,Birbhum,731204,8,0,0
22-12-2025,West Bengal,Birbhum,731219,36,1,0
22-12-2025,West Bengal,Birbhum,731220,8,0,0
22-12-2025,West Bengal,Birbhum,731221,8,0,0
22-12-2025,West Bengal,Birbhum,731222,21,2,0
22-12-2025,West Bengal,Birbhum,731223,3,0,0
22-12-2025,West Bengal,Birbhum,731240,3,0,0
22-12-2025,West Bengal,Birbhum,731243,17,0,0
25-12-2025,West Bengal,Birbhum,731123,0,3,0
25-12-2025,West Bengal,Birbhum,731125,1,1,0
25-12-2025,West Bengal,Birbhum,731127,2,1,0
25-12-2025,West Bengal,Birbhum,731219,1,2,0
25-12-2025,West Bengal,Birbhum,731220,3,1,0
25-12-2025,West Bengal,Birbhum,731243,3,1,0
24-12-2025,West Bengal,Birbhum,731103,2,0,0
24-12-2025,West Bengal,Birbhum,731123,1,0,0
24-12-2025,West Bengal,Birbhum,731124,2,0,0
24-12-2025,West Bengal,Birbhum,731214,2,0,0
24-12-2025,West Bengal,Birbhum,731216,7,1,0
24-12-2025,West Bengal,Birbhum,731221,7,0,0
26-12-2025,West Bengal,Birbhum,731102,1,0,0
26-12-2025,West Bengal,Birbhum,731103,1,0,0
26-12-2025,West Bengal,Birbhum,731202,2,0,0
26-12-2025,West Bengal,Birbhum,731213,3,0,0
26-12-2025,West Bengal,Birbhum,731224,23,2,0
26-12-2025,West Bengal,Birbhum,731233,1,1,0
26-12-2025,West Bengal,Birbhum,731237,8,0,0
26-12-2025,West Bengal,Birbhum,731238,4,0,0
26-12-2025,West Bengal,Birbhum,731242,5,0,0
26-12-2025,West Bengal,Birbhum,731302,4,0,0
26-12-2025,West Bengal,Birbhum,731303,8,2,0
27-12-2025,West Bengal,Birbhum,731123,2,1,0
27-12-2025,West Bengal,Birbhum,731124,2,0,0
27-12-2025,West Bengal,Birbhum,731216,7,0,0
27-12-2025,West Bengal,Birbhum,731220,7,0,0
27-12-2025,West Bengal,Birbhum,731221,6,0,0
27-12-2025,West Bengal,Birbhum,731222,1,2,0
27-12-2025,West Bengal,Birbhum,731236,4,0,0
27-12-2025,West Bengal,Birbhum,731242,1,0,0
27-12-2025,West Bengal,Birbhum,731245,1,0,0
27-12-2025,West Bengal,Birbhum,731301,1,0,0
28-12-2025,West Bengal,Birbhum,731121,6,0,0
28-12-2025,West Bengal,Birbhum,731125,8,0,0
28-12-2025,West Bengal,Birbhum,731133,4,0,0
28-12-2025,West Bengal,Birbhum,731302,5,0,0
28-12-2025,West Bengal,Birbhum,731303,9,0,0
31-12-2025,West Bengal,Birbhum,731101,5,1,0
31-12-2025,West Bengal,Birbhum,731124,4,3,0
31-12-2025,West Bengal,Birbhum,731126,1,2,0
31-12-2025,West Bengal,Birbhum,731133,5,1,0
31-12-2025,West Bengal,Birbhum,731219,15,9,0
31-12-2025,West Bengal,Birbhum,731223,1,3,0
31-12-2025,West Bengal,Birbhum,731234,6,5,0
31-12-2025,West Bengal,Birbhum,731244,0,1,0
31-12-2025,West Bengal,Birbhum,731302,5,0,0
29-12-2025,West Bengal,Birbhum,731103,6,0,0
29-12-2025,West Bengal,Birbhum,731104,1,0,0
29-12-2025,West Bengal,Birbhum,731129,6,0,0
29-12-2025,West Bengal,Birbhum,731202,4,0,0
29-12-2025,West Bengal,Birbhum,731240,10,0,0
29-12-2025,West Bengal,Birbhum,731241,2,0,0
29-12-2025,West Bengal,Birbhum,731243,11,0,0
02-01-2026,West Bengal,Birbhum,731103,2,0,0
02-01-2026,West Bengal,Birbhum,731125,5,0,0
02-01-2026,West Bengal,Birbhum,731126,1,0,0
02-01-2026,West Bengal,Birbhum,731220,9,0,0
02-01-2026,West Bengal,Birbhum,731237,1,1,0
02-01-2026,West Bengal,Birbhum,731244,1,1,0
02-01-2026,West Bengal,Birbhum,731245,2,0,0
01-01-2026,West Bengal,Birbhum,731104,2,1,0
01-01-2026,West Bengal,Birbhum,731124,3,0,0
01-01-2026,West Bengal,Birbhum,731129,5,0,0
01-01-2026,West Bengal,Birbhum,731215,11,2,0
01-01-2026,West Bengal,Birbhum,731220,9,3,0
01-01-2026,West Bengal,Birbhum,731224,21,12,0
01-01-2026,West Bengal,Birbhum,731234,24,3,0
01-01-2026,West Bengal,Birbhum,731237,11,3,0
01-01-2026,West Bengal,Birbhum,731240,6,1,0
01-01-2026,West Bengal,Birbhum,731241,1,0,0
01-01-2026,West Bengal,Birbhum,731242,13,0,0
03-01-2026,West Bengal,Birbhum,731204,0,2,0
09-06-2025,West Bengal,Birbhum,731124,1,0,0
09-06-2025,West Bengal,Birbhum,731125,0,1,0
09-06-2025,West Bengal,Birbhum,731133,0,1,0
09-06-2025,West Bengal,Birbhum,731204,2,1,0
09-06-2025,West Bengal,Birbhum,731216,5,1,0
09-06-2025,West Bengal,Birbhum,731221,0,1,0
09-06-2025,West Bengal,Birbhum,731223,0,2,0
10-06-2025,West Bengal,Birbhum,731103,1,0,0
10-06-2025,West Bengal,Birbhum,731124,2,1,0
10-06-2025,West Bengal,Birbhum,731130,5,1,0
10-06-2025,West Bengal,Birbhum,731204,7,7,0
10-06-2025,West Bengal,Birbhum,731220,3,3,0
10-06-2025,West Bengal,Birbhum,731233,1,0,0
10-06-2025,West Bengal,Birbhum,731238,2,0,0
10-06-2025,West Bengal,Birbhum,731240,2,2,0
10-06-2025,West Bengal,Birbhum,731302,1,0,0
11-06-2025,West Bengal,Birbhum,731102,6,1,0
11-06-2025,West Bengal,Birbhum,731103,3,0,0
11-06-2025,West Bengal,Birbhum,731124,2,0,0
11-06-2025,West Bengal,Birbhum,731201,0,1,0
11-06-2025,West Bengal,Birbhum,731222,8,3,0
11-06-2025,West Bengal,Birbhum,731234,8,3,0
11-06-2025,West Bengal,Birbhum,731237,2,1,0
11-06-2025,West Bengal,Birbhum,731242,1,0,0
11-06-2025,West Bengal,Birbhum,731301,3,1,0
11-06-2025,West Bengal,Birbhum,731302,5,0,0
11-06-2025,West Bengal,Birbhum,731303,1,3,0
12-06-2025,West Bengal,Birbhum,731102,0,2,0
12-06-2025,West Bengal,Birbhum,731124,5,2,0
12-06-2025,West Bengal,Birbhum,731214,7,5,0
12-06-2025,West Bengal,Birbhum,731215,1,0,0
12-06-2025,West Bengal,Birbhum,731222,6,3,0
12-06-2025,West Bengal,Birbhum,731223,0,2,0
12-06-2025,West Bengal,Birbhum,731236,4,0,0
12-06-2025,West Bengal,Birbhum,731239,1,0,0
12-06-2025,West Bengal,Birbhum,731240,3,0,0
12-06-2025,West Bengal,Birbhum,731245,9,2,0
12-06-2025,West Bengal,Birbhum,731302,3,3,0
14-06-2025,West Bengal,Birbhum,731124,3,0,0
14-06-2025,West Bengal,Birbhum,731125,1,2,0
14-06-2025,West Bengal,Birbhum,731215,2,0,0
14-06-2025,West Bengal,Birbhum,731219,0,1,0
14-06-2025,West Bengal,Birbhum,731222,1,2,0
14-06-2025,West Bengal,Birbhum,731240,5,0,0
14-06-2025,West Bengal,Birbhum,731243,1,0,0
13-06-2025,West Bengal,Birbhum,731104,2,3,0
13-06-2025,West Bengal,Birbhum,731121,1,0,0
13-06-2025,West Bengal,Birbhum,731123,2,5,0
13-06-2025,West Bengal,Birbhum,731132,1,0,0
13-06-2025,West Bengal,Birbhum,731201,4,0,0
13-06-2025,West Bengal,Birbhum,731224,1,2,0
13-06-2025,West Bengal,Birbhum,731237,3,0,0
13-06-2025,West Bengal,Birbhum,731238,2,2,0
13-06-2025,West Bengal,Birbhum,731303,3,3,0
15-06-2025,West Bengal,Birbhum,731201,8,0,0
15-06-2025,West Bengal,Birbhum,731202,0,1,0
15-06-2025,West Bengal,Birbhum,731215,32,6,0
15-06-2025,West Bengal,Birbhum,731219,0,4,0
15-06-2025,West Bengal,Birbhum,731222,6,2,0
15-06-2025,West Bengal,Birbhum,731241,1,0,0
16-06-2025,West Bengal,Birbhum,731132,3,0,0
16-06-2025,West Bengal,Birbhum,731213,9,1,1
16-06-2025,West Bengal,Birbhum,731218,1,1,0
16-06-2025,West Bengal,Birbhum,731220,3,0,0
16-06-2025,West Bengal,Birbhum,731235,0,2,0
16-06-2025,West Bengal,Birbhum,731238,1,0,0
16-06-2025,West Bengal,Birbhum,731302,4,2,0
17-06-2025,West Bengal,Birbhum,731101,3,0,0
17-06-2025,West Bengal,Birbhum,731237,3,0,0
17-06-2025,West Bengal,Birbhum,731245,3,2,0
18-06-2025,West Bengal,Birbhum,731103,1,0,0
18-06-2025,West Bengal,Birbhum,731236,1,0,0
18-06-2025,West Bengal,Birbhum,731237,4,0,0
18-06-2025,West Bengal,Birbhum,731303,3,2,0
19-06-2025,West Bengal,Birbhum,731103,2,1,0
19-06-2025,West Bengal,Birbhum,731104,2,0,0
19-06-2025,West Bengal,Birbhum,731125,3,4,0
19-06-2025,West Bengal,Birbhum,731126,1,0,0
19-06-2025,West Bengal,Birbhum,731214,5,0,0
19-06-2025,West Bengal,Birbhum,731215,2,0,0
19-06-2025,West Bengal,Birbhum,731236,1,1,0
19-06-2025,West Bengal,Birbhum,731240,2,2,0
19-06-2025,West Bengal,Birbhum,731243,1,0,0
19-06-2025,West Bengal,Birbhum,731301,0,1,0
